Goal Code,Goal Label,Goal Description ,Target Code,Target Description,Indicator Code,Indicator Reference,Indicator Description,Series Release,Tags,Series Code,Series Description,Geographic Area Code,Geographic Area Name,Geographic Area Level,Parent Geographic Area Code,Parent Geographic Area Name,Geographic Area Type,X,Y,ISO Code,Is UN Member,Has Country Proile,Unit Multiplier,Units Code,Units Desc,Time Series Id,Time Series Keys,Number of Years Available,Earliest Year Available,Latest Year Available,Available Years,Value 2000,Value 2001,Value 2002,Value 2003,Value 2004,Value 2005,Value 2006,Value 2007,Value 2008,Value 2009,Value 2010,Value 2011,Value 2012,Value 2013,Value 2014,Value 2015,Value 2016,Value 2017,Value 2018,Value 2019,Latest Value,Footnotes,Nature,ObjectId,x2,y2
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),438,Liechtenstein,5,155,Western Europe,Country,9.552985019,47.14167005,LIE,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,137,1063433.42787085,5965228.96577407
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),440,Lithuania,5,154,Northern Europe,Country,23.90517807,55.33680309,LTU,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,,,,,,,,,,,,,,,,,,,,,[2018]: Estimates are based on projected values,E: Estimated data,138,2661112.25007493,7427509.03117105
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),442,Luxembourg,5,155,Western Europe,Country,6.092656563,49.77679538,LUX,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,,,,,,,,,,,,,,,,,,,,,[2018]: Estimates are based on projected values,E: Estimated data,139,678231.426171456,6407710.09007428
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),450,Madagascar,4,14,Eastern Africa,Country,46.6982339,-19.38514785,MDG,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,33.9,35.3,36.6,35.2,33.5,31.1,30.6,30.5,30.6,30,30.1,30.7,33.2,36.7,40.2,41.4,41.2,41.7,,41.7,[2018]: Estimates are based on projected values,E: Estimated data,140,5198423.61869319,-2200333.73473891
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),454,Malawi,4,14,Eastern Africa,Country,33.4884625,-13.40819859,MWI,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,23.8,24,24.7,24.2,22.5,20.6,18.7,18.1,17.6,17.3,17.1,17,17.3,16.9,17.4,17,18.6,18.8,,18.8,[2018]: Estimates are based on projected values,E: Estimated data,141,3727918.59294964,-1506406.79245293
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),458,Malaysia,4,35,South-Eastern Asia,Country,116.8346314,5.452415309,MYS,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,2.6,2.9,3,3.2,3.3,3.5,3.7,3.7,3.6,3.2,3,2.9,3.5,3.7,4,3.4,3.2,3,,3,[2018]: Estimates are based on projected values,E: Estimated data,142,13005971.6744678,607878.272331427
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),462,Maldives,5,127,Southern Asia (excluding India),Country,73.09672546,-0.614385021,MDV,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,143,8137090.25686292,-68394.3384060502
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),462,Maldives,5,127,Southern Asia (excluding India),Country,73.09672546,-0.614385021,MDV,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,144,8137090.25686292,-68394.3384060502
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),466,Mali,4,11,Western Africa,Country,-3.522016039,17.35311254,MLI,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,16.4,15.4,15.2,14.6,13.5,12,10.6,9.5,9,8.7,8.5,8,6.9,6.1,5.4,5.3,5.2,5.1,,5.1,[2018]: Estimates are based on projected values,E: Estimated data,145,-392069.032027222,1961968.44835851
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),470,Malta,5,39,Southern Europe,Country,14.44617519,35.89194275,MLT,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,,,,,,,,,,,,,,,,,,,,,[2018]: Estimates are based on projected values,E: Estimated data,146,1608140.86606122,4285763.02960375
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),584,Marshall Islands,4,543,Oceania (exc. Australia and New Zealand),Country,171.0839119,7.110213497,MHL,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,147,19044973.9556293,793544.729542564
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),584,Marshall Islands,4,543,Oceania (exc. Australia and New Zealand),Country,171.0839119,7.110213497,MHL,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,148,19044973.9556293,793544.729542564
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),474,Martinique,4,29,Caribbean,Country,-60.91544135,14.56086108,MTQ,0,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,149,-6781075.91252952,1638642.35455496
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),478,Mauritania,4,11,Western Africa,Country,-10.33187259,20.26089546,MRT,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,8.4,8,8.4,8.7,9.6,8.9,8.2,7.4,7.3,7.4,7.2,7.1,7.1,7.9,9.6,10.8,11.7,11.9,,11.9,[2018]: Estimates are based on projected values,E: Estimated data,150,-1150138.79565978,2303963.32239373
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),480,Mauritius,4,14,Eastern Africa,Country,57.568022,-20.28581998,MUS,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,5.8,5.6,5.4,5.3,5.1,5,5.3,5,4.9,4.7,5.3,5.7,5.8,5.4,5.8,5.4,5.5,5.3,,5.3,[2018]: Estimates are based on projected values,E: Estimated data,151,6408442.89501597,-2306921.14387333
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),175,Mayotte,4,14,Eastern Africa,Country,45.14015057,-12.82217691,MYT,0,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,152,5024978.5757841,-1439423.6439365
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),484,Mexico,4,13,Central America,Country,-102.5148166,23.93378032,MEX,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,3.3,3.7,4.3,4.6,4.5,4.1,4.1,4.5,4.8,4.8,4.6,4.3,4.1,4.6,5.6,6.4,6.7,7.1,,7.1,[2018]: Estimates are based on projected values,E: Estimated data,153,-11411897.1826778,2745341.0266749
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),583,Micronesia (Federated States of),4,543,Oceania (exc. Australia and New Zealand),Country,158.225216,6.880670092,FSM,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,154,17613550.4757757,767800.412263201
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),583,Micronesia (Federated States of),4,543,Oceania (exc. Australia and New Zealand),Country,158.225216,6.880670092,FSM,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,155,17613550.4757757,767800.412263201
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),492,Monaco,5,155,Western Europe,Country,7.424214814,43.73532918,MCO,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,156,826459.812634358,5424574.70404684
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),496,Mongolia,4,30,Eastern Asia,Country,103.0728057,46.83892054,MNG,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,31.2,30.7,30.9,30.8,29.7,27.5,25.3,22.4,20.8,19.5,18.9,18,17,20.8,19.5,21.2,18.8,21.3,,21.3,[2018]: Estimates are based on projected values,E: Estimated data,157,11474012.245158,5915821.32398489
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),499,Montenegro,5,39,Southern Europe,Country,19.25214024,42.78717043,MNE,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,,,,,,,,,,,,,,,,,,,,,[2018]: Estimates are based on projected values,E: Estimated data,158,2143138.44819749,5279632.91903182
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),500,Montserrat,4,29,Caribbean,Country,-62.19261223,16.73558313,MSR,0,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,159,-6923249.92454712,1890066.94808364
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),504,Morocco,4,15,Northern Africa,Country,-6.281942841,31.8440131,MAR,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,6.4,6,5.6,5.6,5.5,5.7,5.6,5.7,5.7,5.6,5.3,4.9,4.4,4.1,3.8,3.8,4,4.3,,4.3,[2018]: Estimates are based on projected values,E: Estimated data,160,-699302.67825257,3742852.29421428
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),508,Mozambique,4,14,Eastern Africa,Country,38.18479941,-14.27963886,MOZ,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,36.6,35.3,34.2,34.2,33.4,32.5,30,28.8,25.9,24.2,22,21.1,22.9,26.7,31,32.9,32.9,32.6,,32.6,[2018]: Estimates are based on projected values,E: Estimated data,161,4250712.42636449,-1606318.44660017
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,37.7,34.8,32.5,30.3,27.9,24.9,21.3,18.5,15.9,14.2,12.7,12.1,12.8,13.6,13.9,13.5,13.7,14.1,,14.1,[2018]: Estimates are based on projected values,E: Estimated data,162,10744281.5074221,2414945.97001108
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),516,Namibia,4,18,Southern Africa,Country,17.21907885,-22.13817068,NAM,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,13.1,13.5,14.2,14.6,15.7,17.1,20,23.9,27.5,28.3,26.5,24,21.6,18.1,14.8,12.8,13.3,14.7,,14.7,[2018]: Estimates are based on projected values,E: Estimated data,163,1916819.08951123,-2528122.37740137
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),520,Nauru,4,543,Oceania (exc. Australia and New Zealand),Country,166.92313,-0.528742623,NRU,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,164,18581797.8332194,-58860.1949962164
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),520,Nauru,4,543,Oceania (exc. Australia and New Zealand),Country,166.92313,-0.528742623,NRU,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,NaN = A figure was not provided.,_X: Data nature not available,165,18581797.8332194,-58860.1949962164
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,5,127,Southern Asia (excluding India),Country,83.94678863,28.25866332,NPL,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,23.6,21.9,19.9,17.7,16.9,16,15,13.1,11.5,9.9,8.4,7.1,6.6,6.5,6.4,6,6,6.1,,6.1,[2018]: Estimates are based on projected values,E: Estimated data,166,9344913.76402217,3281624.63090999
2,Goal 2,"End hunger, achieve food security and improved nutrition and promote sustainable agriculture",2.1,"By 2030, end hunger and ensure access by all people, in particular the poor and people in vulnerable situations, including infants, to safe, nutritious and sufficient food all year round",C020101,2.1.1,Prevalence of undernourishment,2021.Q2.G.03,"['hunger', 'malnutrition', 'food shortage', 'health']",SN_ITK_DEFC,Prevalence of undernourishment (%),524,Nepal,5,127,Southern Asia (excluding India),Country,83.94678863,28.25866332,NPL,1,1,,PT,Percentage,SN_ITK_DEFC,,18,2001,2018,"[2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",,23.6,21.9,19.9,17.7,16.9,16,15,13.1,11.5,9.9,8.4,7.1,6.6,6.5,6.4,6,6,6.1,,6.1,[2018]: Estimates are based on projected values,E: Estimated data,167,9344913.76402217,3281624.63090999
